node1,node2,length,startLon,startLat,endLon,endLat,startYear,endYear
58,59,0.396521196850278,-76.0656954981739,40.3243086754117,-75.5507582330499,39.6636034369448,1973.16766142158,1973.56418261843
58,62,0.739263228217139,-76.0656954981739,40.3243086754117,-75.4761228859311,40.9020169530102,1973.16766142158,1973.90692464979
59,10,0.00504189295109239,-75.5507582330499,39.6636034369448,-75.6120000000001,39.6959999999999,1973.56418261843,1973.56922451138
59,60,0.0119225795136618,-75.5507582330499,39.6636034369448,-75.3733917632893,39.4962446369367,1973.56418261843,1973.57610519794
60,61,0.0105397152716917,-75.3733917632893,39.4962446369367,-75.0839940047148,39.4799253988501,1973.57610519794,1973.58664491321
60,7,0.464536486000385,-75.3733917632893,39.4962446369367,-75.6350000000002,37.797,1973.57610519794,1974.04064168394
61,9,0.098096130547662,-75.0839940047148,39.4799253988501,-74.7759999999999,39.9549999999999,1973.58664491321,1973.68474104376
61,8,0.0489618485485804,-75.0839940047148,39.4799253988501,-74.799,39.0880000000001,1973.58664491321,1973.63560676176
62,11,0.121189223383946,-75.4761228859311,40.9020169530102,-75.031,40.8029999999999,1973.90692464979,1974.02811387318
62,63,0.586495166572355,-75.4761228859311,40.9020169530102,-75.2741309427249,41.373647476823,1973.90692464979,1974.49341981636
63,20,0.756388797514797,-75.2741309427249,41.373647476823,-75.9610000000001,41.5369999999999,1974.49341981636,1975.24980861388
63,64,0.145731595620218,-75.2741309427249,41.373647476823,-75.0524249997761,41.5879697106386,1974.49341981636,1974.63915141198
64,65,0.0240506187667021,-75.0524249997761,41.5879697106386,-74.9812649231465,41.6508290865433,1974.63915141198,1974.66320203075
64,66,0.135359214524487,-75.0524249997761,41.5879697106386,-74.8723429300508,41.6844767765049,1974.63915141198,1974.77451062651
65,13,1.11380596764446,-74.9812649231465,41.6508290865433,-74.0150000000001,41.125,1974.66320203075,1975.7770079984
65,12,2.78915272186588,-74.9812649231465,41.6508290865433,-75.8879999999999,42.1370000000001,1974.66320203075,1977.45235475262
66,14,9.38629968907016,-74.8723429300508,41.6844767765049,-76.5649999999998,42.9340000000001,1974.77451062651,1984.16081031558
66,67,0,-74.8723429300508,41.6844767765049,-74.9285456942603,41.7023988937825,1974.77451062651,1974.77451062651
67,19,2.20688148097573,-74.9285456942603,41.7023988937825,-75.0370000000001,42.6170000000001,1974.77451062651,1976.98139210749
67,68,0.0308742421593002,-74.9285456942603,41.7023988937825,-74.6692515022084,41.7110547598323,1974.77451062651,1974.80538486867
68,18,0.777270391904758,-74.6692515022084,41.7110547598323,-74.665,41.0999999999999,1974.80538486867,1975.58265526057
68,69,1.04307238301911,-74.6692515022084,41.7110547598323,-73.8511835445916,42.3494008834753,1974.80538486867,1975.84845725169
69,70,0.0864836629963928,-73.8511835445916,42.3494008834753,-73.9408508405682,41.9915872467455,1975.84845725169,1975.93494091468
69,15,0.847555504968643,-73.8511835445916,42.3494008834753,-73.1080000000001,43.029,1975.84845725169,1976.69601275666
70,17,0.320013585206277,-73.9408508405682,41.9915872467455,-73.7939999999999,41.0569999999999,1975.93494091468,1976.25495449989
70,16,7.44390801117578,-73.9408508405682,41.9915872467455,-71.8950000000002,43.8960000000001,1975.93494091468,1983.37884892586
71,22,0.283199052903188,-77.8732327332635,40.1672398709021,-78.0910000000001,39.924,1972.32958056877,1972.61277962167
71,21,18.6401152930484,-77.8732327332635,40.1672398709021,-78.1700000000001,42.9960000000001,1972.32958056877,1990.96969586182
72,73,0,-78.8942381588952,39.6372347144041,-78.9028766352343,39.6563271419275,1970.94742124936,1970.94742124936
72,76,0.332993310988944,-78.8942381588952,39.6372347144041,-79.1118824526873,39.754679073833,1970.94742124936,1971.28041456035
73,74,0.332993310988944,-78.9028766352343,39.6563271419275,-79.1554142406201,39.8170609535883,1970.94742124936,1971.28041456035
73,26,0.0302678865156243,-78.9028766352343,39.6563271419275,-78.8029999999999,39.6219999999999,1970.94742124936,1970.97768913588
74,75,0.0762648053432951,-79.1554142406201,39.8170609535883,-79.2900433778707,39.7640739075579,1971.28041456035,1971.3566793657
74,23,2.25076331473545,-79.1554142406201,39.8170609535883,-79.5619999999999,40.326,1971.28041456035,1973.53117787509
75,24,2.56040344583208,-79.2900433778707,39.7640739075579,-80.1390000000001,40.183,1971.3566793657,1973.91708281153
75,25,1.18361361969765,-79.2900433778707,39.7640739075579,-78.9359999999999,39.433,1971.3566793657,1972.54029298539
76,78,0.745188218276427,-79.1118824526873,39.754679073833,-79.4120913970027,39.5942053152521,1971.28041456035,1972.02560277863
76,77,0.551737673962499,-79.1118824526873,39.754679073833,-78.8222549469228,39.8949946481613,1971.28041456035,1971.83215223432
77,27,0.261360518107969,-78.8222549469228,39.8949946481613,-79.0290000000002,39.998,1971.83215223432,1972.09351275242
77,28,0.396517350363462,-78.8222549469228,39.8949946481613,-78.4799999999998,40.0329999999999,1971.83215223432,1972.22866958468
78,79,2.18679801483947,-79.4120913970027,39.5942053152521,-79.839131650058,40.263152305439,1972.02560277863,1974.21240079347
78,82,0.109929708190624,-79.4120913970027,39.5942053152521,-79.4460794912097,39.7627394341344,1972.02560277863,1972.13553248682
79,81,1.08446748427586,-79.839131650058,40.263152305439,-80.2783912963209,40.9527103298072,1974.21240079347,1975.29686827774
79,80,0.516153165589311,-79.839131650058,40.263152305439,-80.1039351555149,39.7662901548222,1974.21240079347,1974.72855395906
80,30,12.1528029541533,-80.1039351555149,39.7662901548222,-80.5079999999999,37.9009999999999,1974.72855395906,1986.88135691321
80,29,2.00744544165603,-80.1039351555149,39.7662901548222,-80.5749999999999,40.5050000000001,1974.72855395906,1976.73599940071
81,32,0.10367879867565,-80.2783912963209,40.9527103298072,-79.9300000000001,40.8710000000001,1975.29686827774,1975.40054707642
81,31,0.386276487820409,-80.2783912963209,40.9527103298072,-80.7060000000001,41.0529999999999,1975.29686827774,1975.68314476556
82,35,0.717141756411532,-79.4460794912097,39.7627394341344,-79.9949999999999,39.6350000000001,1972.13553248682,1972.85267424323
82,83,2.36915053631241,-79.4460794912097,39.7627394341344,-79.4861406759597,39.1147670001618,1972.13553248682,1974.50468302313
83,34,0.782363988165657,-79.4861406759597,39.1147670001618,-79.3490000000001,38.677,1974.50468302313,1975.2870470113
83,33,1.21680283707471,-79.4861406759597,39.1147670001618,-80.0079999999999,39.1289999999999,1974.50468302313,1975.72148586021
84,87,2.91765578433637,-80.2255790870421,37.5409662475346,-80.8716029147964,37.2625251126571,1985.68872191481,1988.60637769915
84,85,0.123409509297022,-80.2255790870421,37.5409662475346,-80.272565192285,37.3374787399112,1985.68872191481,1985.81213142411
85,86,0.312932116261121,-80.272565192285,37.3374787399112,-80.3382987368617,37.2601125570833,1985.81213142411,1986.12506354037
85,38,0.457265904981759,-80.272565192285,37.3374787399112,-80,37.25,1985.81213142411,1986.26939732909
86,36,0.994226515972701,-80.3382987368617,37.2601125570833,-80.5739999999998,37.565,1986.12506354037,1987.11929005634
86,37,0,-80.3382987368617,37.2601125570833,-80.3950000000002,37.174,1986.12506354037,1986.12506354037
87,40,0.394435340003875,-80.8716029147964,37.2625251126571,-81.1549999999999,37.3470000000001,1988.60637769915,1989.00081303915
87,39,16.0936223008507,-80.8716029147964,37.2625251126571,-82.1880000000001,36.31,1988.60637769915,2004.7
88,89,0.0359073776760204,-78.3755566185221,38.8499817054656,-78.3401438015665,38.6952973133207,1970.62555674448,1970.66146412216
88,47,0.411617434041107,-78.3755566185221,38.8499817054656,-77.8419999999999,39.3040000000001,1970.62555674448,1971.03717417852
89,90,0.599543208748178,-78.3401438015665,38.6952973133207,-77.9758315760388,38.2287790397163,1970.66146412216,1971.2610073309
89,41,0.941938555494694,-78.3401438015665,38.6952973133207,-78.8860000000002,39.0500000000001,1970.66146412216,1971.60340267765
90,91,0.0442826691126209,-77.9758315760388,38.2287790397163,-77.8589376654078,37.9543886672981,1971.2610073309,1971.30529000002
90,93,0.0673242716428349,-77.9758315760388,38.2287790397163,-77.6136863372533,38.0182959707308,1971.2610073309,1971.32833160255
91,44,0.237191638734718,-77.8589376654078,37.9543886672981,-78.5349999999999,38.0239999999999,1971.30529000002,1971.54248163875
91,92,0.608701749983654,-77.8589376654078,37.9543886672981,-77.1174041720959,36.937564624502,1971.30529000002,1971.91399175
92,43,0.338855456792484,-77.1174041720959,36.937564624502,-77.6400000000001,35.916,1971.91399175,1972.25284720679
92,42,0.0716769425183028,-77.1174041720959,36.937564624502,-76.2600000000002,36.886,1971.91399175,1971.98566869252
93,45,0.0547404232157964,-77.6136863372533,38.0182959707308,-77.4440000000002,37.7139999999999,1971.32833160255,1971.38307202576
93,46,0.0088648092856043,-77.6136863372533,38.0182959707308,-77.598,38.2130000000001,1971.32833160255,1971.33719641183
