LR_coefficients_null_raster	LR_coefficients_Elevation_16_k10_R	LR_R2_null_raster	LR_R2_Elevation_16_k10_R	LR_Q_Elevation_16_k10_R
20.9936943978293	14.6209130509112	0.284225207404331	0.188000454150916	-0.096224753253415
21.5340219199769	14.8142509374657	0.296163754300891	0.191146370829247	-0.105017383471644
21.2759147409114	14.6594749937689	0.289488259161119	0.187420183870176	-0.102068075290943
21.3467987641966	15.5280811340013	0.28695022569782	0.207062625869831	-0.07988759982799
21.6760966816293	15.3805039009654	0.297982342658565	0.204594786398992	-0.0933875562595731
21.580764826715	14.826895905427	0.295567463032912	0.190260434251313	-0.105307028781599
21.4977168029631	17.6295148221122	0.26547913236315	0.243473383987092	-0.0220057483760583
22.2282229678462	15.3340731118428	0.308013303444303	0.19989415534575	-0.108119148098552
22.2485223134786	15.4588302125552	0.301611347752477	0.198574581896506	-0.103036765855971
21.8902422116699	15.2695075956088	0.305582734950041	0.202769593405755	-0.102813141544286
