node1,node2,length,startLon,startLat,endLon,endLat,startYear,endYear
82,83,0.242806658404643,-79.4460794912097,39.7627394341344,-79.4861406759597,39.1147670001618,1970.7789774766,1971.02178413501
83,34,0.0606912170203187,-79.4861406759597,39.1147670001618,-79.3490000000001,38.677,1971.02178413501,1971.08247535203
83,33,0.147472736184539,-79.4861406759597,39.1147670001618,-80.0079999999999,39.1289999999999,1971.02178413501,1971.16925687119
84,87,0.407444864544124,-80.2255790870421,37.5409662475346,-80.8716029147964,37.2625251126571,1974.57922263673,1974.98666750127
84,85,0.0151654642932326,-80.2255790870421,37.5409662475346,-80.272565192285,37.3374787399112,1974.57922263673,1974.59438810102
85,86,0.0490038143618778,-80.272565192285,37.3374787399112,-80.3382987368617,37.2601125570833,1974.59438810102,1974.64339191538
85,38,0.102138691312529,-80.272565192285,37.3374787399112,-80,37.25,1974.59438810102,1974.69652679233
86,36,0.118541194831203,-80.3382987368617,37.2601125570833,-80.5739999999998,37.565,1974.64339191538,1974.76193311022
86,37,0,-80.3382987368617,37.2601125570833,-80.3950000000002,37.174,1974.64339191538,1974.64339191538
87,40,0.0490038143618778,-80.8716029147964,37.2625251126571,-81.1549999999999,37.3470000000001,1974.98666750127,1975.03567131564
87,39,2.32965348890134,-80.8716029147964,37.2625251126571,-82.1880000000001,36.31,1974.98666750127,1977.31632099017
88,89,0.0151723698731806,-78.3755566185221,38.8499817054656,-78.3401438015665,38.6952973133207,1970.53656981272,1970.5517421826
88,47,0.284836057954483,-78.3755566185221,38.8499817054656,-77.8419999999999,39.3040000000001,1970.53656981272,1970.82140587068
89,90,0.434115304381956,-78.3401438015665,38.6952973133207,-77.9758315760388,38.2287790397163,1970.5517421826,1970.98585748698
89,41,0.28555366759398,-78.3401438015665,38.6952973133207,-78.8860000000002,39.0500000000001,1970.5517421826,1970.83729585019
90,91,0.0606739018944097,-77.9758315760388,38.2287790397163,-77.8589376654078,37.9543886672981,1970.98585748698,1971.04653138887
90,93,0.10075010761242,-77.9758315760388,38.2287790397163,-77.6136863372533,38.0182959707308,1970.98585748698,1971.08660759459
91,44,0.262700417638347,-77.8589376654078,37.9543886672981,-78.5349999999999,38.0239999999999,1971.04653138887,1971.30923180651
91,92,1.50482196143288,-77.8589376654078,37.9543886672981,-77.1174041720959,36.937564624502,1971.04653138887,1972.55135335031
92,43,1.07199432835504,-77.1174041720959,36.937564624502,-77.6400000000001,35.916,1972.55135335031,1973.62334767866
92,42,0.244394774925279,-77.1174041720959,36.937564624502,-76.2600000000002,36.886,1972.55135335031,1972.79574812523
93,45,0.118102092200347,-77.6136863372533,38.0182959707308,-77.4440000000002,37.7139999999999,1971.08660759459,1971.20470968679
93,46,0.0151689067899025,-77.6136863372533,38.0182959707308,-77.598,38.2130000000001,1971.08660759459,1971.10177650138
