node1,node2,length,startLon,startLat,endLon,endLat,startYear,endYear
58,62,1.91664017866856,-76.0656954981739,40.3243086754117,-75.4761228859311,40.9020169530102,1982.42129267738,1984.33793285605
59,10,0.0979208338948544,-75.5507582330499,39.6636034369448,-75.6120000000001,39.6959999999999,1983.23560830114,1983.33352913503
59,60,0.124416200788946,-75.5507582330499,39.6636034369448,-75.3733917632893,39.4962446369367,1983.23560830114,1983.36002450193
60,61,0.205495496877594,-75.3733917632893,39.4962446369367,-75.0839940047148,39.4799253988501,1983.36002450193,1983.5655199988
60,7,2.2531781175794,-75.3733917632893,39.4962446369367,-75.6350000000002,37.797,1983.36002450193,1985.61320261951
61,9,0.365940058186526,-75.0839940047148,39.4799253988501,-74.7759999999999,39.9549999999999,1983.5655199988,1983.93146005699
61,8,0.596066847759282,-75.0839940047148,39.4799253988501,-74.799,39.0880000000001,1983.5655199988,1984.16158684656
62,11,1.00704593161057,-75.4761228859311,40.9020169530102,-75.031,40.8029999999999,1984.33793285605,1985.34497878766
62,63,2.53975529092392,-75.4761228859311,40.9020169530102,-75.2741309427249,41.373647476823,1984.33793285605,1986.87768814698
63,20,3.33680956581924,-75.2741309427249,41.373647476823,-75.9610000000001,41.5369999999999,1986.87768814698,1990.2144977128
63,64,1.47306209369433,-75.2741309427249,41.373647476823,-75.0524249997761,41.5879697106386,1986.87768814698,1988.35075024067
64,65,0.81703473879032,-75.0524249997761,41.5879697106386,-74.9812649231465,41.6508290865433,1988.35075024067,1989.16778497946
64,66,1.42829906717546,-75.0524249997761,41.5879697106386,-74.8723429300508,41.6844767765049,1988.35075024067,1989.77904930785
65,13,2.30798582387228,-74.9812649231465,41.6508290865433,-74.0150000000001,41.125,1989.16778497946,1991.47577080333
65,12,4.53942252178477,-74.9812649231465,41.6508290865433,-75.8879999999999,42.1370000000001,1989.16778497946,1993.70720750125
66,14,5.38038463419341,-74.8723429300508,41.6844767765049,-76.5649999999998,42.9340000000001,1989.77904930785,1995.15943394204
66,67,5.25723438469802e-13,-74.8723429300508,41.6844767765049,-74.9285456942603,41.7023988937825,1989.77904930785,1989.77904930785
67,19,4.71627782454001,-74.9285456942603,41.7023988937825,-75.0370000000001,42.6170000000001,1989.77904930785,1994.49532713239
67,68,1.04123132640505,-74.9285456942603,41.7023988937825,-74.6692515022084,41.7110547598323,1989.77904930785,1990.82028063425
68,18,2.60055432605723,-74.6692515022084,41.7110547598323,-74.665,41.0999999999999,1990.82028063425,1993.42083496031
68,69,3.36529448267664,-74.6692515022084,41.7110547598323,-73.8511835445916,42.3494008834753,1990.82028063425,1994.18557511693
69,70,0.818699502823937,-73.8511835445916,42.3494008834753,-73.9408508405682,41.9915872467455,1994.18557511693,1995.00427461975
69,15,3.20186147259239,-73.8511835445916,42.3494008834753,-73.1080000000001,43.029,1994.18557511693,1997.38743658952
70,17,1.05495102865888,-73.9408508405682,41.9915872467455,-73.7939999999999,41.0569999999999,1995.00427461975,1996.05922564841
70,16,5.12535710419501,-73.9408508405682,41.9915872467455,-71.8950000000002,43.8960000000001,1995.00427461975,2000.12963172395
71,22,1.70318439727173,-77.8732327332635,40.1672398709021,-78.0910000000001,39.924,1981.47969958691,1983.18288398418
71,21,7.45092622898761,-77.8732327332635,40.1672398709021,-78.1700000000001,42.9960000000001,1981.47969958691,1988.9306258159
72,73,1.07520838828287e-12,-78.8942381588952,39.6372347144041,-78.9028766352343,39.6563271419275,1974.85668006489,1974.85668006489
72,76,2.8963118717693,-78.8942381588952,39.6372347144041,-79.1118824526873,39.754679073833,1974.85668006489,1977.75299193665
73,74,2.8963118717693,-78.9028766352343,39.6563271419275,-79.1554142406201,39.8170609535883,1974.85668006489,1977.75299193666
73,26,0.967755150189484,-78.9028766352343,39.6563271419275,-78.8029999999999,39.6219999999999,1974.85668006489,1975.82443521508
74,75,2.2329742220017,-79.1554142406201,39.8170609535883,-79.2900433778707,39.7640739075579,1977.75299193666,1979.98596615866
74,23,5.2939458433854,-79.1554142406201,39.8170609535883,-79.5619999999999,40.326,1977.75299193666,1983.04693778004
75,24,5.76388930285025,-79.2900433778707,39.7640739075579,-80.1390000000001,40.183,1979.98596615866,1985.74985546151
75,25,4.48477807115644,-79.2900433778707,39.7640739075579,-78.9359999999999,39.433,1979.98596615866,1984.47074422981
76,78,5.10901829226052,-79.1118824526873,39.754679073833,-79.4120913970027,39.5942053152521,1977.75299193665,1982.86201022891
76,77,4.22707307340066,-79.1118824526873,39.754679073833,-78.8222549469228,39.8949946481613,1977.75299193665,1981.98006501006
77,27,3.76937216822592,-78.8222549469228,39.8949946481613,-79.0290000000002,39.998,1981.98006501006,1985.74943717828
77,28,2.88525818870876,-78.8222549469228,39.8949946481613,-78.4799999999998,40.0329999999999,1981.98006501006,1984.86532319876
78,79,5.30629557453113,-79.4120913970027,39.5942053152521,-79.839131650058,40.263152305439,1982.86201022891,1988.16830580345
78,82,2.01758883400849,-79.4120913970027,39.5942053152521,-79.4460794912097,39.7627394341344,1982.86201022891,1984.87959906292
79,81,2.88351464618921,-79.839131650058,40.263152305439,-80.2783912963209,40.9527103298072,1988.16830580345,1991.05182044964
79,80,2.31455721149121,-79.839131650058,40.263152305439,-80.1039351555149,39.7662901548222,1988.16830580345,1990.48286301494
80,30,9.75844572735951,-80.1039351555149,39.7662901548222,-80.5079999999999,37.9009999999999,1990.48286301494,2000.2413087423
80,29,3.54846208635863,-80.1039351555149,39.7662901548222,-80.5749999999999,40.5050000000001,1990.48286301494,1994.0313251013
81,32,1.71042903171264,-80.2783912963209,40.9527103298072,-79.9300000000001,40.8710000000001,1991.05182044964,1992.76224948135
81,31,2.23456021166071,-80.2783912963209,40.9527103298072,-80.7060000000001,41.0529999999999,1991.05182044964,1993.2863806613
82,35,4.34457060333535,-79.4460794912097,39.7627394341344,-79.9949999999999,39.6350000000001,1984.87959906292,1989.22416966626
82,83,8.39399525392418,-79.4460794912097,39.7627394341344,-79.4861406759597,39.1147670001618,1984.87959906292,1993.27359431685
83,34,6.50357203564552,-79.4861406759597,39.1147670001618,-79.3490000000001,38.677,1993.27359431685,1999.77716635249
83,33,7.73276103740712,-79.4861406759597,39.1147670001618,-80.0079999999999,39.1289999999999,1993.27359431685,2001.00635535425
84,87,8.54033933231285,-80.2255790870421,37.5409662475346,-80.8716029147964,37.2625251126571,1983.05178722755,1991.59212655986
84,85,2.17337686530638,-80.2255790870421,37.5409662475346,-80.272565192285,37.3374787399112,1983.05178722755,1985.22516409286
85,86,3.21188574002006,-80.272565192285,37.3374787399112,-80.3382987368617,37.2601125570833,1985.22516409286,1988.43704983288
85,38,3.31719508586894,-80.272565192285,37.3374787399112,-80,37.25,1985.22516409286,1988.54235917872
86,36,5.03863487633488,-80.3382987368617,37.2601125570833,-80.5739999999998,37.565,1988.43704983288,1993.47568470921
86,37,3.62363047984835e-13,-80.3382987368617,37.2601125570833,-80.3950000000002,37.174,1988.43704983288,1988.43704983288
87,40,3.89259200579646,-80.8716029147964,37.2625251126571,-81.1549999999999,37.3470000000001,1991.59212655986,1995.48471856566
87,39,13.1078734401383,-80.8716029147964,37.2625251126571,-82.1880000000001,36.31,1991.59212655986,2004.7
88,89,0.726232714982478,-78.3755566185221,38.8499817054656,-78.3401438015665,38.6952973133207,1971.88846239648,1972.61469511146
88,47,1.70031680834124,-78.3755566185221,38.8499817054656,-77.8419999999999,39.3040000000001,1971.88846239648,1973.58877920482
89,90,1.83577879299239,-78.3401438015665,38.6952973133207,-77.9758315760388,38.2287790397163,1972.61469511146,1974.45047390445
89,41,3.45294943061658,-78.3401438015665,38.6952973133207,-78.8860000000002,39.0500000000001,1972.61469511146,1976.06764454208
90,91,0.442022664486283,-77.9758315760388,38.2287790397163,-77.8589376654078,37.9543886672981,1974.45047390445,1974.89249656894
90,93,0.453791843547385,-77.9758315760388,38.2287790397163,-77.6136863372533,38.0182959707308,1974.45047390445,1974.904265748
91,44,1.13410454182462,-77.8589376654078,37.9543886672981,-78.5349999999999,38.0239999999999,1974.89249656894,1976.02660111076
91,92,0.849964846722415,-77.8589376654078,37.9543886672981,-77.1174041720959,36.937564624502,1974.89249656894,1975.74246141566
92,43,0.540869755947893,-77.1174041720959,36.937564624502,-77.6400000000001,35.916,1975.74246141566,1976.28333117161
92,42,0.600477661847658,-77.1174041720959,36.937564624502,-76.2600000000002,36.886,1975.74246141566,1976.34293907751
93,45,0.340738333918948,-77.6136863372533,38.0182959707308,-77.4440000000002,37.7139999999999,1974.904265748,1975.24500408192
93,46,0.161858067652386,-77.6136863372533,38.0182959707308,-77.598,38.2130000000001,1974.904265748,1975.06612381565
