node1,node2,length,startLon,startLat,endLon,endLat,startYear,endYear
81,31,1.99505381397736,-80.2783912963209,40.9527103298072,-80.7060000000001,41.0529999999999,1980.94198970347,1982.93704351745
82,35,1.95211009461286,-79.4460794912097,39.7627394341344,-79.9949999999999,39.6350000000001,1976.38144702697,1978.33355712158
82,83,2.29457180818358,-79.4460794912097,39.7627394341344,-79.4861406759597,39.1147670001618,1976.38144702697,1978.67601883515
83,34,1.32453931959457,-79.4861406759597,39.1147670001618,-79.3490000000001,38.677,1978.67601883515,1980.00055815474
83,33,2.29127554437534,-79.4861406759597,39.1147670001618,-80.0079999999999,39.1289999999999,1978.67601883515,1980.96729437952
84,87,2.48007023900579,-80.2255790870421,37.5409662475346,-80.8716029147964,37.2625251126571,1976.63629191143,1979.11636215043
84,85,0.625861708048364,-80.2255790870421,37.5409662475346,-80.272565192285,37.3374787399112,1976.63629191143,1977.26215361947
85,86,1.0150790741303,-80.272565192285,37.3374787399112,-80.3382987368617,37.2601125570833,1977.26215361947,1978.2772326936
85,38,1.49903637783552,-80.272565192285,37.3374787399112,-80,37.25,1977.26215361947,1978.76118999731
86,36,1.49916777673876,-80.3382987368617,37.2601125570833,-80.5739999999998,37.565,1978.2772326936,1979.77640047034
86,37,0,-80.3382987368617,37.2601125570833,-80.3950000000002,37.174,1978.2772326936,1978.2772326936
87,40,1.01490020232893,-80.8716029147964,37.2625251126571,-81.1549999999999,37.3470000000001,1979.11636215043,1980.13126235276
87,39,4.0455799550843,-80.8716029147964,37.2625251126571,-82.1880000000001,36.31,1979.11636215043,1983.16194210552
88,89,0.626203760575278,-78.3755566185221,38.8499817054656,-78.3401438015665,38.6952973133207,1971.50359252094,1972.12979628152
88,47,2.15985824931826,-78.3755566185221,38.8499817054656,-77.8419999999999,39.3040000000001,1971.50359252094,1973.66345077026
89,90,2.40994701485059,-78.3401438015665,38.6952973133207,-77.9758315760388,38.2287790397163,1972.12979628152,1974.53974329637
89,41,2.14859100501064,-78.3401438015665,38.6952973133207,-78.8860000000002,39.0500000000001,1972.12979628152,1974.27838728653
90,91,1.32961189844109,-77.9758315760388,38.2287790397163,-77.8589376654078,37.9543886672981,1974.53974329637,1975.86935519481
90,93,1.50434133311776,-77.9758315760388,38.2287790397163,-77.6136863372533,38.0182959707308,1974.53974329637,1976.04408462949
91,44,2.35110919583998,-77.8589376654078,37.9543886672981,-78.5349999999999,38.0239999999999,1975.86935519481,1978.22046439065
91,92,3.76563298819704,-77.8589376654078,37.9543886672981,-77.1174041720959,36.937564624502,1975.86935519481,1979.63498818301
92,43,3.370835120085,-77.1174041720959,36.937564624502,-77.6400000000001,35.916,1979.63498818301,1983.00582330309
92,42,4.70478980432939,-77.1174041720959,36.937564624502,-76.2600000000002,36.886,1979.63498818301,1984.33977798734
93,45,1.51367073489745,-77.6136863372533,38.0182959707308,-77.4440000000002,37.7139999999999,1976.04408462949,1977.55775536438
93,46,0.627485273607409,-77.6136863372533,38.0182959707308,-77.598,38.2130000000001,1976.04408462949,1976.67156990309
